FACE_ID,FILE,SUBJECT_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT
12962,8f611d109017f7cf12e0eb68ab1a86d4.jpg,1145,3573.5,1761.5,259,383
12963,8f63a10b02aea7222055a0bb9d3a822b.jpg,-1,2291.9,2346.1,347.6,633.9
12964,8f811c2bac8378719ccb0fcc5da16454.jpg,1811,2506.4,1793.4,339,277
12965,8f811c2bac8378719ccb0fcc5da16454.jpg,-1,921.8,1806.2,445.8,539.9
12966,8f811c2bac8378719ccb0fcc5da16454.jpg,-1,2950.4,1896.2,433.5,589
12967,8f81ef187f4e1f735b1c2047bf65e951.jpg,-1,30.2,464.7,196.3,323.1
12968,8f81ef187f4e1f735b1c2047bf65e951.jpg,402,147.1,1237,283,340
12969,8f8c9210ddf4110c0dae996d052d38e6.jpg,1588,4547.5,1728.5,293,368
12970,8f9cc03ae1521f3ce1c3fc69083576a3.jpg,-1,3441.5,2073.5,288,480
12971,8f9cc03ae1521f3ce1c3fc69083576a3.jpg,-1,3699.5,645.5,252,306
12972,8f9e580384c8f0d38b1e9bd18a481e03.jpg,-1,3758,2723.9,402,622.4
12973,8f9e580384c8f0d38b1e9bd18a481e03.jpg,257,3675.2,1793.2,282,379
12974,8f9e580384c8f0d38b1e9bd18a481e03.jpg,-1,3305.7,2163.4,340.2,634
12975,8f9e580384c8f0d38b1e9bd18a481e03.jpg,245,2791,1694.7,328,394
12976,8f9e580384c8f0d38b1e9bd18a481e03.jpg,-1,3939.7,2101.5,583.7,367.2
12977,8f9eaa81b8042f58e5b569b6d208da06.jpg,-1,4087.4,391.1,474.4,482.6
12978,8f9eaa81b8042f58e5b569b6d208da06.jpg,413,1650.9,1238.5,256,348
12979,8f9eaa81b8042f58e5b569b6d208da06.jpg,-1,3833.8,1160,388.5,515.3
12980,8f9eaa81b8042f58e5b569b6d208da06.jpg,556,2681.2,1353.6,233,279
12981,8fa6d124a04dda9911f583aadc0e3c05.jpg,-1,3454.5,1894.5,548,532
12982,8fa6d124a04dda9911f583aadc0e3c05.jpg,1350,1229.5,1518.5,308,387
12983,8fa700a87e027202f8b7cacb21421e37.jpg,970,1943.5,1290.5,226,337
12984,8fad2e74298016a381db6c034272c4d7.jpg,-1,806.5,1518.5,348,560
12985,8fad2e74298016a381db6c034272c4d7.jpg,-1,2838.5,2066.5,520,652
12986,8fad2e74298016a381db6c034272c4d7.jpg,338,1331.5,244.5,263,315
12987,8fad2e74298016a381db6c034272c4d7.jpg,-1,3094.5,1962.5,464,556
12988,8fad2e74298016a381db6c034272c4d7.jpg,-1,4122.5,1898.5,420,560
12989,8fad2e74298016a381db6c034272c4d7.jpg,-1,954.5,982.5,428,548
12990,8fae6fb04b41429a324cd8da9dfbf73e.jpg,780,2349.5,1757.5,209,279
12991,8fae6fb04b41429a324cd8da9dfbf73e.jpg,1279,645.5,1781.5,163,217
12992,8fae6fb04b41429a324cd8da9dfbf73e.jpg,812,3129.5,1541.5,169,245
12993,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,795,1088.5,1909.5,239,287
12994,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,644,1294.5,2598.5,287,387
12995,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,1545,3857.5,1630.5,144,217
12996,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,756,3401.5,1658.5,227,273
12997,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,537,588.5,2012.5,228,283
12998,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,1455,1455.5,1732.5,277,340
12999,8fbfc41cdb0d2a4bcc785b5369faef3a.jpg,1175,3087.5,1802.5,224,274
13000,8fc099d0ca1a4379dd43a40d3c1a9891.jpg,349,4447.5,1386.5,225,271
13001,8fc099d0ca1a4379dd43a40d3c1a9891.jpg,1152,1149.5,1683.5,254,301
13002,8fc3ccd9b78f843fff940a0819556952.jpg,252,2199.5,1747.5,333,399
13003,8fc9e789f344a18a80cdcdc294d2094b.jpg,1047,4514.5,1520.5,146,249
13004,8fc9e789f344a18a80cdcdc294d2094b.jpg,-1,2871.5,1767.5,276,360
13005,8fd07a7dfdad0f22259f9a6bd6c65d63.jpg,1551,4862.5,1413.5,193,211
13006,8fd1b807ebd48e3c09ed7a0147b2c794.jpg,-1,3537.7,1684,483.2,502.6
13007,8fd1b807ebd48e3c09ed7a0147b2c794.jpg,-1,3630.5,2132.5,487.1,649.4
13008,8fe119246124a7da20e03605f77ce67d.jpg,-1,4335.5,1731.5,348,414
13009,8fe35949b26b1f35399c1d2b15e0172f.jpg,-1,4554.5,1374.5,548,428
13010,8fe35949b26b1f35399c1d2b15e0172f.jpg,-1,2198.5,2198.5,524,500
13011,8fed4b531b12f99541f6f9a66d4a98be.jpg,-1,2893.1,2153.9,531.7,548.1
13012,8ff76b82b552492a026d79e2a7a1aeda.jpg,691,1421.5,2857.5,296,455
13013,9005336d55051930d8d71b548756310c.jpg,-1,2778.5,1294.5,404,448
13014,90067b55cf6c5cc1a8be5ee81b213f54.jpg,1577,1783.5,1005.5,297,422
13015,90067b55cf6c5cc1a8be5ee81b213f54.jpg,1032,595.5,1044.5,300,360
13016,90067b55cf6c5cc1a8be5ee81b213f54.jpg,-1,4758.5,498.5,352,460
13017,90067b55cf6c5cc1a8be5ee81b213f54.jpg,1573,116.5,850.5,281,369
13018,90067b55cf6c5cc1a8be5ee81b213f54.jpg,-1,4262.5,346.5,372,512
13019,900f532efaf4715c32c98a03ce29b8a1.jpg,149,1311.5,1373.5,358,440
13020,900f532efaf4715c32c98a03ce29b8a1.jpg,-1,1854.5,2342.5,716,292
13021,901478eee52b91023566c8e80df6168f.jpg,-1,3662.5,1574.5,348,608
13022,901478eee52b91023566c8e80df6168f.jpg,-1,2298.5,2022.5,448,632
13023,901478eee52b91023566c8e80df6168f.jpg,-1,3474.5,2866.5,484,512
13024,901478eee52b91023566c8e80df6168f.jpg,-1,3990.5,490.5,360,584
13025,902266273330a855726a2ef2895b437f.jpg,-1,201.5,999.5,294,366
13026,902266273330a855726a2ef2895b437f.jpg,1096,985.5,658.5,255,298
13027,902266273330a855726a2ef2895b437f.jpg,1628,641.5,1631.5,273,352
13028,902266273330a855726a2ef2895b437f.jpg,-1,843.5,807.5,276,384
13029,902266273330a855726a2ef2895b437f.jpg,-1,1719.5,1527.5,288,396
13030,903f3504db3a09d63f8a06731b090b42.jpg,852,4809.5,1215.5,228,274
13031,9047d11345851634bc53c7d6e627af43.jpg,-1,3230.5,2248.8,320,385
13032,9047d11345851634bc53c7d6e627af43.jpg,402,4077.3,1868.6,347,407
13033,9047d11345851634bc53c7d6e627af43.jpg,-1,2377.8,2084.3,404.9,466.3
13034,9047d11345851634bc53c7d6e627af43.jpg,112,2356.3,2378.8,355,388
13035,9047d11345851634bc53c7d6e627af43.jpg,-1,848.1,1945.3,478.5,388.5
13036,9047d11345851634bc53c7d6e627af43.jpg,-1,3547.5,2628.3,793.4,388.5
13037,904db40301b1faaa881849ec01acb04d.jpg,-1,4566.5,2598.5,520,600
13038,904db40301b1faaa881849ec01acb04d.jpg,-1,1250.5,1182.5,348,488
13039,90502005e8fd169c22c61871c4fea392.jpg,-1,1887.5,255.5,270,354
13040,90502005e8fd169c22c61871c4fea392.jpg,-1,855.5,1329.5,300,444
13041,90502005e8fd169c22c61871c4fea392.jpg,-1,2913.5,1665.5,222,426
13042,9060697094dfbbd16eeeff77a1b27c18.jpg,-1,2235.5,2211.5,402,324
13043,9060697094dfbbd16eeeff77a1b27c18.jpg,-1,2037.5,9.5,276,408
13044,9060697094dfbbd16eeeff77a1b27c18.jpg,-1,1083.5,189.5,300,348
13045,9060697094dfbbd16eeeff77a1b27c18.jpg,-1,3549.5,2409.5,360,396
13046,9060697094dfbbd16eeeff77a1b27c18.jpg,-1,4335.5,1851.5,348,456
13047,9065f36f8d7e334b953ff1bb7372cb04.jpg,-1,726.5,1730.5,752,804
13048,9065f36f8d7e334b953ff1bb7372cb04.jpg,-1,2306.5,2274.5,968,872
13049,9065f36f8d7e334b953ff1bb7372cb04.jpg,-1,166.5,2618.5,704,760
13050,9065f36f8d7e334b953ff1bb7372cb04.jpg,-1,2026.5,1630.5,756,872
13051,906b3f7510a00c1d0e50f3712ebb81b9.jpg,95,3905.5,3055.5,365,342
13052,906b3f7510a00c1d0e50f3712ebb81b9.jpg,117,2242.5,2908.5,368,402
13053,906b3f7510a00c1d0e50f3712ebb81b9.jpg,-1,630.5,922.5,256,372
13054,906b3f7510a00c1d0e50f3712ebb81b9.jpg,-1,278.5,574.5,276,440
13055,907016870cbf9643fe8df1ae7468399a.jpg,-1,1557.5,207.5,192,270
13056,90758449e3dad65e19bee89ccde7ad37.jpg,-1,4623.5,2691.5,348,588
13057,9088557b99842b4125afd42665407ae2.jpg,-1,4875.5,1359.5,276,342
13058,9088557b99842b4125afd42665407ae2.jpg,1033,1347.5,2735.5,302,409
13059,908a92ad3e03d90f3b1b8fe8f4eb1a3f.jpg,1409,2647,2137.3,249,327
13060,908bd1746b1ca23965e3d51e2f298779.jpg,1080,2872.5,1651.5,223,267
13061,908e6055f173d8dc5438b401b71873eb.jpg,-1,3243.5,363.5,282,384
13062,908e6055f173d8dc5438b401b71873eb.jpg,-1,2181.5,675.5,264,384
13063,908e6055f173d8dc5438b401b71873eb.jpg,-1,3567.5,147.5,282,366
13064,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,910,4399.5,1575.5,294,347
13065,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,-1,2721.5,1707.5,288,366
13066,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,-1,2805.5,1443.5,306,444
13067,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,1772,4828.5,2121.5,295,366
13068,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,-1,993.5,1509.5,336,450
13069,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,1299,3852.5,2008.5,334,393
13070,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,1077,2373.5,453.5,180,235
13071,90a266d3e4ca7ea4c9fe5a91c4995a81.jpg,-1,2841.5,2283.5,372,432
13072,90b06d3ee90ba8c54738244e98aa408b.jpg,1619,621.5,531.5,249,296
13073,90b06d3ee90ba8c54738244e98aa408b.jpg,-1,441.5,1047.5,336,348
13074,90b06d3ee90ba8c54738244e98aa408b.jpg,-1,1737.5,1563.5,336,360
13075,90b06d3ee90ba8c54738244e98aa408b.jpg,1739,2159.5,250.5,207,310
13076,90b7357bfefa1bb290f0ce5700364825.jpg,-1,4683.5,9.5,192,228
13077,90b9c1b68412b472fc56bd6db5c39b1b.jpg,-1,2481.5,2871.5,318,486
13078,90b9c1b68412b472fc56bd6db5c39b1b.jpg,-1,4569.5,1809.5,294,414
13079,90c7397ac7501a60a6d43d525de1e48f.jpg,-1,1891.1,1593.5,486.7,339.5
13080,90c7397ac7501a60a6d43d525de1e48f.jpg,-1,1322.6,1830.7,347.6,482.6
13081,90c8a257e68489a8667735c97086a2b5.jpg,-1,4743.5,2793.5,318,420
13082,90c8a257e68489a8667735c97086a2b5.jpg,-1,4881.5,2223.5,294,384
13083,90c8a257e68489a8667735c97086a2b5.jpg,-1,2349.5,111.5,228,324
13084,90cc78e959e49d4ad32d876ff1b533cb.jpg,-1,3437.1,2260.2,331.3,462.2
13085,90cc78e959e49d4ad32d876ff1b533cb.jpg,-1,4034.2,2072.1,319,499
13086,90ccf74562d83b50eef76e841b1f7054.jpg,709,833.5,1653.5,244,293
13087,90cf0c3fcf08988dce1b69a17a730328.jpg,232,1988.7,1691.1,279,353
13088,90d661f1cdec76e0092097b91a4e423d.jpg,723,233.5,2784.5,279,334
13089,90d7503aba357f0fedc69e00135a49f1.jpg,-1,621.5,1623.5,258,378
13090,90de316a815b6cd1bf455d4618a9068f.jpg,1465,1979.5,1490.5,197,237
13091,90dec723922cfb0c442a0db2c7fc0c54.jpg,1361,188.5,1997.5,264,283
13092,90dec723922cfb0c442a0db2c7fc0c54.jpg,804,1806.5,1739.5,224,295
13093,90dec723922cfb0c442a0db2c7fc0c54.jpg,-1,975.5,1827.5,318,306
13094,90e5af80091ba3b301d1e22670c76e1a.jpg,-1,3309.5,1641.5,258,480
13095,90ee847acc6e56d64f87c5c06d9f9fd1.jpg,-1,3572,1704,347.6,580.8
13096,90f57adbcab2c5754638ab6c451bcb2e.jpg,-1,435.5,315.5,258,348
13097,91073d2c53ee89e8892151d50f8f21e7.jpg,-1,3646.5,1998.5,660,588
13098,91073d2c53ee89e8892151d50f8f21e7.jpg,-1,30.5,842.5,404,496
13099,9114a3dfae242e93ac6e00e3c9c6e812.jpg,339,3536.9,1949.2,325,390
13100,9114a3dfae242e93ac6e00e3c9c6e812.jpg,-1,951.5,1544.9,371.1,606.9
13101,9114a3dfae242e93ac6e00e3c9c6e812.jpg,-1,4484.8,918.6,502.6,548.9
13102,91216249a826aa158c45efd056260ce5.jpg,-1,753.5,1317.5,288,408
13103,91254580df7658d6b6f6ba11d83d78c4.jpg,1228,2039.5,2419.5,335,498
13104,9129413fac4cc9cf534d30b803ca5d51.jpg,-1,4371.5,1965.5,324,444
13105,912cc4a77037a653610e796fbdeee86c.jpg,-1,2942.5,1234.5,400,524
13106,9133bee72f7e81aa3d3206a28ebdaf75.jpg,53,2912.4,1795.1,364,437
13107,91341cc04bb803a39ef9a254d60a082e.jpg,-1,1530.5,86.5,256,292
13108,91341cc04bb803a39ef9a254d60a082e.jpg,199,4547.5,1906.5,366,402
13109,91341cc04bb803a39ef9a254d60a082e.jpg,-1,1902.5,3082.5,468,336
13110,91341cc04bb803a39ef9a254d60a082e.jpg,75,3562.5,1998.5,296,412
13111,91341cc04bb803a39ef9a254d60a082e.jpg,368,2171.5,2397.5,302,337
13112,91341cc04bb803a39ef9a254d60a082e.jpg,-1,2226.5,70.5,276,264
13113,91341cc04bb803a39ef9a254d60a082e.jpg,58,921.5,2228.5,360,433
13114,913503796646cc1c9bc37f03c54f3536.jpg,787,2643.5,1785.5,211,343
13115,913503796646cc1c9bc37f03c54f3536.jpg,690,3285.5,1803.5,277,368
13116,913503796646cc1c9bc37f03c54f3536.jpg,1145,367.5,1305.5,249,342
13117,9135397abb146e16dc288d68b03dc2d6.jpg,1327,653.8,1185.3,295,376
13118,9135397abb146e16dc288d68b03dc2d6.jpg,551,1900.7,1787.7,327,376
13119,91365d0560195c638aec57f8e36ae474.jpg,625,2064.5,2881.5,309,377
13120,91365d0560195c638aec57f8e36ae474.jpg,1155,1377.5,1692.5,234,287
13121,9137e07206f4b2b2fa13a5a0db2ed329.jpg,-1,1827.5,1287.5,384,438
13122,9143d682b2657dbf41bca1cda5435efa.jpg,-1,1737.5,171.5,204,306
13123,9143e3299c9c3c0d5e3802bbd0d3e006.jpg,-1,2998.5,2646.5,504,544
13124,9143e3299c9c3c0d5e3802bbd0d3e006.jpg,1139,2726.5,2571.5,323,496
13125,9143e3299c9c3c0d5e3802bbd0d3e006.jpg,-1,4034.5,2566.5,448,356
13126,9143e6afa6eb212c9143af0c91d796b4.jpg,1234,1834.5,369.5,271,330
13127,915a80e0790c5e1ad6fad084f39b7b90.jpg,-1,903.5,1071.5,246,384
13128,915a80e0790c5e1ad6fad084f39b7b90.jpg,-1,33.5,417.5,240,342
13129,915a80e0790c5e1ad6fad084f39b7b90.jpg,-1,3567.5,1785.5,336,420
13130,915a80e0790c5e1ad6fad084f39b7b90.jpg,-1,4569.5,1893.5,354,444
13131,915d4a019390ce945ed93ae13d82384b.jpg,-1,3321.2,1904.4,378.8,521.9
13132,915d4a019390ce945ed93ae13d82384b.jpg,257,3560.6,1515.8,363,435
13133,915d4a019390ce945ed93ae13d82384b.jpg,-1,715.7,1065.5,344.1,491
13134,915d4a019390ce945ed93ae13d82384b.jpg,-1,4009.3,2403.1,351.8,487.1
13135,915d4a019390ce945ed93ae13d82384b.jpg,245,2544.7,1439.4,275,382
13136,9161218e63a1631b4203bdcd8e03eefe.jpg,867,1948.5,1713.5,229,280
13137,916828084289b46de77dd0fd3b6cae7b.jpg,536,40.5,396.5,290,347
13138,916828084289b46de77dd0fd3b6cae7b.jpg,-1,939.5,705.5,270,330
13139,916828084289b46de77dd0fd3b6cae7b.jpg,-1,2949.5,975.5,276,426
13140,916828084289b46de77dd0fd3b6cae7b.jpg,-1,1419.5,429.5,282,384
13141,916828084289b46de77dd0fd3b6cae7b.jpg,-1,3819.5,555.5,240,402
13142,916828084289b46de77dd0fd3b6cae7b.jpg,-1,4203.5,1017.5,264,384
13143,9169a6b213ffb90ae9ba4cef9dbc474a.jpg,523,544.1,297.1,318,382
13144,9169a6b213ffb90ae9ba4cef9dbc474a.jpg,-1,3993.3,2211.1,462.2,535.8
13145,9169a6b213ffb90ae9ba4cef9dbc474a.jpg,-1,2287.8,1446.3,429.4,499
13146,916b43de07a4b7a19a8a6351f17a75c1.jpg,-1,3714.5,1622.5,340,516
13147,91701bdc174a864557b6993615cd9114.jpg,777,3599.5,1631.5,210,253
13148,9174c3dd72ab96afc8f0bdadf8f4ccc2.jpg,1060,4691.5,1095.5,207,275
13149,917bc5f4e0272850c770543d1656b68e.jpg,-1,3263.2,1405.7,487.1,641.7
13150,917bc5f4e0272850c770543d1656b68e.jpg,-1,1879.3,1610.6,386.6,572.1
13151,917bc5f4e0272850c770543d1656b68e.jpg,-1,514.6,717.6,421.4,375
13152,9187e46d0e55c5de8e511574e580dea4.jpg,-1,1426.5,1874.5,504,560
13153,9187e46d0e55c5de8e511574e580dea4.jpg,-1,1454.5,1462.5,428,384
13154,9187e46d0e55c5de8e511574e580dea4.jpg,-1,2150.5,2130.5,488,484
13155,9187e46d0e55c5de8e511574e580dea4.jpg,-1,1162.5,2634.5,604,604
13156,9192b98a6914484abb2d15a1d134e1b8.jpg,-1,3073.1,1401.3,355.8,499
13157,9192b98a6914484abb2d15a1d134e1b8.jpg,1611,3866,2428.9,383,440
13158,9193f2788a637d68a30a9e17a06a0034.jpg,-1,1671.5,333.5,240,282
13159,9193f2788a637d68a30a9e17a06a0034.jpg,-1,801.5,3.5,246,198
13160,919800bb1a2860b41d0df6f49062c2e3.jpg,1579,4679.5,1736.5,298,373
13161,919800bb1a2860b41d0df6f49062c2e3.jpg,-1,1302.5,1926.5,532,604
13162,919800bb1a2860b41d0df6f49062c2e3.jpg,-1,3082.5,1530.5,436,492
13163,9199119870b6e82891ffe5636cefcbc9.jpg,1057,808.5,2547.5,334,395
13164,919aba3e177b74c561c1cc4d1d7c21b5.jpg,-1,4149.5,1929.5,318,402
13165,91a062936877fbe26bee7b683d5c2e5f.jpg,763,2575.5,1755.5,191,229
13166,91a88d8efbb325881480df5beab8f9cb.jpg,-1,4773.5,1035.5,306,450
13167,91a9c3aefd83da058f00a25a6dfdab8f.jpg,-1,1825.6,2076.1,372.2,482.6
13168,91a9c3aefd83da058f00a25a6dfdab8f.jpg,-1,1371.7,1524,515.3,282.2
13169,91a9c3aefd83da058f00a25a6dfdab8f.jpg,-1,2844,1446.3,503.1,310.8
13170,91ab36183791d249aeee8d7cb730ff8d.jpg,814,178.5,1944.5,226,257
13171,91b109316928a83b44e3cd370f9881c7.jpg,-1,3375.5,1407.5,336,366
13172,91b109316928a83b44e3cd370f9881c7.jpg,729,766.5,2262.5,261,314
13173,91bcd7cde6c7526de86343f74235ab4f.jpg,-1,1702.5,1754.5,456,628
13174,91bcd7cde6c7526de86343f74235ab4f.jpg,-1,2898.5,1538.5,544,568
13175,91bce74452bde3b9ec9d51a873366a15.jpg,809,4818.5,1345.5,235,282
13176,91bce74452bde3b9ec9d51a873366a15.jpg,-1,4233.5,1533.5,294,336
13177,91bdfa2d473d87921d4a62c158601bd2.jpg,369,3219.5,2026.7,398,478
13178,91bdfa2d473d87921d4a62c158601bd2.jpg,-1,3510.7,2501.5,584.9,589
13179,91cbe85646a647df878707fce9bc5218.jpg,782,3391.5,1664.5,252,302
13180,91cbe85646a647df878707fce9bc5218.jpg,-1,2583.5,1917.5,288,312
13181,91d4fccefbd681be832e4bf4d2336158.jpg,-1,3240,1946.9,359.5,595.3
13182,91d4fccefbd681be832e4bf4d2336158.jpg,8,2197.8,2910.6,362,415
13183,91d538a95a3471d3ddca560d81d97122.jpg,-1,228.6,783.3,375,433
13184,91d538a95a3471d3ddca560d81d97122.jpg,-1,2316.1,184.1,367.2,367.2
13185,91d538a95a3471d3ddca560d81d97122.jpg,1584,2105.8,801.5,283,338
13186,91d538a95a3471d3ddca560d81d97122.jpg,-1,1276.2,895.4,332.5,436.8
13187,91d6cd2c80ce4eb7cfbb3b157753735e.jpg,280,3563.7,1806.5,342,396
13188,91d6cd2c80ce4eb7cfbb3b157753735e.jpg,295,1189.2,1924.5,342,419
13189,91d6cd2c80ce4eb7cfbb3b157753735e.jpg,-1,2361.4,2010.7,327.2,372.2
13190,91dc0c88e3cfa6c5f4f402bb6aa08c3c.jpg,1571,3673.5,1543.5,320,384
13191,91dc0c88e3cfa6c5f4f402bb6aa08c3c.jpg,-1,4458.5,2162.5,492,588
13192,91dcb6673df4c9c9ec7c2e7d8050fc90.jpg,160,2021.5,1951,310,412
13193,91e06fdf204080aa0ae126a1eb4bf632.jpg,888,1929.5,1532.5,248,313
13194,91e06fdf204080aa0ae126a1eb4bf632.jpg,884,1334.5,1542.5,168,219
13195,91e06fdf204080aa0ae126a1eb4bf632.jpg,620,2217.5,2487.5,322,398
13196,91e5c688837d59295c6c0a37c4109866.jpg,-1,4911.5,1947.5,222,408
13197,91ee57d1fb668375662e3b17e35c6d4d.jpg,1212,4031.5,1444.5,319,306
13198,91ee57d1fb668375662e3b17e35c6d4d.jpg,-1,2046.5,1710.5,596,460
13199,91f3c991dee8dca1a424c8d240286895.jpg,-1,3382.5,1810.5,508,412
13200,920215332a33adb0aab873e1021105f5.jpg,-1,1377.5,225.5,186,270
13201,920215332a33adb0aab873e1021105f5.jpg,-1,2289.5,177.5,216,300
13202,92094f115bd633bade7039dc34801f82.jpg,519,2235.4,2193.9,264,369
13203,9217a35000b5239b101e3a1025ac1a9e.jpg,-1,1649.8,890.1,531.7,380.4
13204,9217a35000b5239b101e3a1025ac1a9e.jpg,69,2133.4,1397.9,265,363
13205,92265541f7dbaa1105fd9f0d241fe147.jpg,837,134.5,2417.5,279,365
13206,922b7a1272b6b0dcff4e123675801a61.jpg,247,4124.5,1494.5,328,394
13207,922d8eb9d34c77de1c6d33b09883a98f.jpg,878,1025.5,1796.5,229,262
13208,922d8eb9d34c77de1c6d33b09883a98f.jpg,727,2019.5,1684.5,214,262
13209,923cd6565d4d37f549620ce0f270c037.jpg,1815,2753.2,731.5,285,409
13210,9241feb5588346f0ecb9578b293c0e91.jpg,157,3839.8,1748.4,335,322
13211,9241feb5588346f0ecb9578b293c0e91.jpg,228,2999.7,1717.8,353,425
13212,9241feb5588346f0ecb9578b293c0e91.jpg,-1,1503.5,1631.1,475.3,545.5
13213,9241feb5588346f0ecb9578b293c0e91.jpg,413,474.9,1836.7,280,435
13214,924292ae4d035879a7f286a1b2aaf250.jpg,-1,3087.5,1935.5,342,462
13215,924292ae4d035879a7f286a1b2aaf250.jpg,1121,526.5,735.5,244,296
13216,924292ae4d035879a7f286a1b2aaf250.jpg,1141,1324.5,527.5,221,285
13217,924292ae4d035879a7f286a1b2aaf250.jpg,-1,3399.5,1989.5,348,414
13218,924292ae4d035879a7f286a1b2aaf250.jpg,1077,178.5,1508.5,259,323
13219,92464c4819df392b60bdce281ffc81e2.jpg,-1,423.5,243.5,282,324
13220,925423ac1b2d4361e26d6b470324e5f2.jpg,608,844.5,1533.5,194,293
13221,925492e287f6fe1ea814ec712bce2cc7.jpg,-1,1430.8,130,231.9,317
13222,925492e287f6fe1ea814ec712bce2cc7.jpg,365,1527.1,1911,354,424
13223,92566346590c100f1ed567f9bd2abe49.jpg,-1,2169.5,3.5,216,204
13224,92566346590c100f1ed567f9bd2abe49.jpg,-1,1533.5,519.5,240,294
13225,925925903ab24fa440032e14c506c809.jpg,284,3636,1699.4,324,397
13226,925925903ab24fa440032e14c506c809.jpg,-1,3150.8,1838.9,499,523.5
13227,925925903ab24fa440032e14c506c809.jpg,-1,2692.4,1062.8,371,444
13229,925925903ab24fa440032e14c506c809.jpg,282,358.8,2057.8,438,509
13230,925b878e94b789fe989b66cffffab84c.jpg,-1,1323.5,33.5,276,360
13231,925b878e94b789fe989b66cffffab84c.jpg,-1,435.5,369.5,240,348
13232,926eec5b7621ebf1ae3b8e0cbcd2299c.jpg,-1,3978.5,898.5,284,608
13233,926eec5b7621ebf1ae3b8e0cbcd2299c.jpg,1107,3440.5,2257.5,314,401
13234,9273a3839ef348b08c0d6ed7b4d727d8.jpg,-1,4886.8,535.9,255.1,491
13235,9273a3839ef348b08c0d6ed7b4d727d8.jpg,-1,2018.4,1599,425.2,487.1
13236,927fffc4cb860f8463c5e9bd7d467d57.jpg,-1,831.8,1769.4,364,441.7
13237,927fffc4cb860f8463c5e9bd7d467d57.jpg,-1,1388,59.8,335.4,368.1
13238,927fffc4cb860f8463c5e9bd7d467d57.jpg,160,3238.4,2669.2,398,465
13239,927fffc4cb860f8463c5e9bd7d467d57.jpg,-1,3412.5,2575.1,409,470.3
13240,928cd9afe0faf8d671f5bcd476e9c658.jpg,816,3927.5,3003.5,313,414
13241,928d39502d0a8ba321acf3e6a4729bd0.jpg,-1,4446.5,3042.5,432,356
13242,929def906ede72ab480262b8c7907562.jpg,1650,4641.5,2230.5,296,384
13243,92a78bb945cef8562c955d834921e3f6.jpg,-1,2451.5,2445.5,354,450
13244,92a78bb945cef8562c955d834921e3f6.jpg,-1,1245.5,2265.5,414,420
13245,92a78bb945cef8562c955d834921e3f6.jpg,-1,1245.5,177.5,276,408
13246,92a78bb945cef8562c955d834921e3f6.jpg,-1,2331.5,45.5,222,378
13247,92a78bb945cef8562c955d834921e3f6.jpg,-1,3639.5,1923.5,366,432
13248,92abbc8e59ed42795e47a9ea39208297.jpg,-1,1698.5,2354.5,696,476
13249,92abbc8e59ed42795e47a9ea39208297.jpg,-1,326.5,922.5,468,452
13250,92b71dea461f83acfe386890b3fc97e6.jpg,1511,969.5,1197.5,287,402
13251,92b87f1a65752300a57257d3563acce7.jpg,1227,2344.5,2433.5,365,388
13252,92b87f1a65752300a57257d3563acce7.jpg,20,3366.5,2427.5,325,390
13253,92b87f1a65752300a57257d3563acce7.jpg,-1,2606.5,2826.5,392,472
13254,92bc5dd39dcff7f3ffcdf29a0189b735.jpg,-1,3406.2,2778.1,587.6,402
13255,92bc5dd39dcff7f3ffcdf29a0189b735.jpg,5,1781.2,1759.6,302,407
13256,92bc5dd39dcff7f3ffcdf29a0189b735.jpg,-1,2435.9,3033.2,448.4,390.4
13257,92c740cda81e1359bef17a047b538061.jpg,-1,4359.5,27.5,258,288
13258,92cedbbed39ebda2cd5cf9e95a6ed71c.jpg,366,1275.1,1949.4,358,413
13259,92cedbbed39ebda2cd5cf9e95a6ed71c.jpg,-1,1126.3,2186.6,437.6,425.4
13260,92cedbbed39ebda2cd5cf9e95a6ed71c.jpg,-1,1633.4,2971.8,785.3,368.1
13261,92d24dda18ceb243edfc18133249fe32.jpg,632,192.5,2812.5,297,356
13262,92d24dda18ceb243edfc18133249fe32.jpg,-1,3189.5,1593.5,288,366
13263,92d3866d2272044e8df5ff62098acf7f.jpg,1252,3729.5,2289.5,325,403
13264,92d41e4e88b94904962446089e4a458e.jpg,390,657.5,372.5,249,305
13265,92d51a39535bc0040c61741240f7d10b.jpg,1269,3949.5,1384.5,168,201
13266,92d65b2343f6b2b61dce5d947b1f8bca.jpg,766,3447.5,1496.5,285,378
13267,92dc69895978be520fe92f799ad50948.jpg,587,1615.4,203,281,355
